609.106,627.158
730.729,328.374
740.438,202.213
920.914,684.757
653.13,257.265
532.441,87.6436
260.497,877.384
686.125,93.7402
111.276,361.601
576.691,593.211
666.557,288.778
775.767,288.379
329.642,189.751
984.363,3.57857
827.391,331.479
188.201,436.497
958.637,918.93
764.871,699.075
121.143,685.786
383.832,774.273
943.051,916.273
861.917,203.548
793.657,548.042
297.288,904.932
909.643,873.979
498.144,576.2
162.757,273.911
864.579,492.399
463.662,848.942
495.977,291.053
180.421,684.178
727.55,139.058
603.109,492.422
838.134,724.252
178.208,221.966
498.525,121.259
138.238,360.443
324.807,931.895
908.485,622.095
836.828,818.128
496.074,334.972
394.327,658.831
608.883,258.906
151.23,72.545
107.848,647.207
363.598,288.27
331.386,91.1486
427.328,934.495
583.57,265.461
658.747,761.778
487.427,157.272
883.037,625.665
517.715,207.844
557.561,426.199
829.939,394.388
244.327,326.013
729.36,638.654
984.845,338.243
897.56,136.075
410.788,5.40855
783.282,774.386
293.678,114.668
865.535,721.006
49.1625,449.105
986.467,707.909
210.883,473.894
865.181,93.9195
99.5593,382.896
301.763,657.12
809.095,131.702
51.5083,53.4223
457.716,780.868
692.076,442.56
119.111,589.637
578.635,529.899
595.045,361.917
304.285,888.723
476.585,169.82
609.729,525.747
618.925,596.196
233.656,829.808
70.0902,98.8374
923.728,169.65
481.733,225.491
826.769,290.829
357.193,878.278
344.251,814.909
659.146,36.3274
257.469,778.257
625.964,836.104
308.157,221.009
198.021,612.442
109.733,674.605
782.262,719.462
200.352,401.188
315.658,434.009
230.996,385.748
532.846,154.724
555.398,14.5793
380.215,382.167
305.408,737.408
260.445,649.659
552.316,919.591
685.986,809.785
697.848,311.95
645.889,6.00477
532.96,843.91
618.447,642.693
518.515,400.709
362.154,718.867
801.897,677.812
152.876,32.8927
63.5606,685.722
187.616,618.958
700.301,567.831
1.12548,5.70914
305.239,261.57
655.368,857.555
181.161,341.354
667.341,879.009
653.305,313.23
885.014,186.265
157.139,503.461
828.957,675.654
904.17,191.112
394.521,706.067
868.924,547.397
738.959,932.485
233.119,926.576
551.443,933.42
494.407,552.568
939.129,799.646
814.139,594.497
657.201,995.3
935.852,324.541
874.309,589.157
637.771,759.324
775.421,794.91
262.785,604.379
470.564,166.955
795.49,865.086
873.021,664.414
412.483,611.981
596.899,645.601
538.557,148.342
579.022,32.9634
700.91,518.151
832.609,515.049
112.648,489.81
510.349,48.4997
814.351,384.658
637.656,452.122
143.982,413.078
247.033,406.767
17.4566,717.597
573.721,812.947
582.682,446.743
477.361,995.165
58.7232,74.2604
640.766,597.28
222.602,219.788
630.243,923.513
737.939,462.852
438.562,850.586
952.662,948.911
899.086,767.014
333.569,536.742
219.136,477.551
949.82,466.169
884.318,967.277
183.765,458.039
780.224,766.448
904.782,257.585
761.612,963.505
331.846,402.379
560.785,554.448
622.167,191.028
477.961,360.105
653.88,916.523
210.692,606.542
865.434,109.778
373.556,199.003
646.52,592.692
676.554,596.341
58.8605,560.872
563.617,242.626
18.9108,343.841
9.07344,923.692
601.427,770.686
887.197,933.273
173.065,447.982
487.721,795.231
639.009,965.682
155.336,292.889
882.204,366.028
899.431,747.638
475.806,272.987
946.64,122.326
865.679,623.194
718.666,924.54
184.066,282.284
167.165,202.977
626.125,176.239
126.669,227.552
946.925,13.8663
160.824,119.989
461.848,648.545
915.221,100.857
614.227,70.557
393.746,496.431
436.585,293.177
244.069,912.391
566.164,190.709
34.7164,431.844
813.904,753.383
356.383,997.97
35.6664,523.548
200.947,661.792
699.787,327.616
889.343,646.712
341.482,50.1679
766.701,803.33
698.713,681.922
904.187,312.94
752.479,297.933
809.371,189.064
591.111,53.4394
101.454,157.275
244.149,136.171
589.119,58.0523
889.553,945.502
56.0222,925.22
469.05,256.969
587.011,168.837
584.585,476.355
815.549,926.068
526.523,582.25
729.398,225.236
264.172,633.585
538.175,16.6506
931.518,347.546
205.714,522.629
400.985,307.168
679.904,645.134
443.339,269.022
703.186,332.892
214.524,759.208
258.112,683.574
16.1775,845.123
852.411,600.763
321.478,667.96
526.83,848
250.21,256.228
73.2357,514.382
889.813,611.411
531.033,821.331
958.957,736.747
343.959,359.942
43.9153,23.8632
5.0762,487.254
292.886,708.262
820.146,507.41
467.471,78.2579
190.984,483.648
923.381,43.3947
84.411,244.858
711.355,611.241
92.8584,961.565
867.469,166.094
475.947,757.282
777.505,6.98012
578.613,736.462
743.727,922.572
96.4041,787.642
946.435,101.48
274.897,239.321
809.743,95.0427
746.73,277.214
173.301,937.714
760.862,96.6814
981.109,845.273
341.54,692.463
456.514,434.398
654.029,323.983
600.492,129.976
81.265,377.997
136.956,659.878
114.459,880.683
582.45,210.863
668.326,528.885
312.343,943.222
768.206,122.086
38.2648,514.936
399.3,211.565
452.65,160.162
308.247,433.758
5.43489,649.787
126.222,461.949
84.1846,780.251
785.932,684.677
910.227,867.197
62.6739,47.1826
527.075,177.133
927.866,109.525
387.996,596.191
638.409,700.34
539.413,406.615
822.426,577.678
921.551,221.726
789.244,374.201
381.888,97.4906
807.959,387.323
747.277,934.181
849.272,831.462
714.432,635.204
516.139,624.658
502.401,578.813
671.841,29.4762
755.945,599.707
139.001,143.942
195.898,777.41
844.281,735.311
184.025,666.707
312.99,105.576
888.433,102.233
479.777,270.321
199.724,287.736
657.643,947.001
221.918,506.915
778.463,936.349
142.119,294.601
561.007,644.52
873.414,232.848
673.996,629.359
832.555,812.997
773.301,28.4525
590.407,617.582
763.764,774.432
284.289,76.7534
880.009,172.722
178.987,359.786
443.043,378.71
647.522,100.686
325.711,869.44
607.6,104.174
805.789,749.719
398.775,366.796
394.239,272.189
599.644,68.2348
901.549,432.199
881.232,674.85
460.652,471.639
292.432,224.415
246.071,576.721
301.169,126.08
749.443,480.156
485.866,192.486
858.866,133.388
293.171,184.577
2.82779,900.772
288.752,808.617
650.491,687.527
175.413,44.7295
959.716,775.058
112.964,861.265
207.257,994.196
536.115,667.908
465.835,828.546
892.324,711.906
405.267,193.493
837.986,154.711
673.648,323.852
347.196,532.514
457.24,640.368
717.092,460.067
541.14,5.84319
268.684,191.63
693.37,444.097
236.36,653.087
219.155,349.324
514.352,426.412
343.52,50.4663
94.3199,809.355
879.013,986.644
521.261,284.28
180.136,359.247
438.99,853.785
683.098,786.187
386.299,140.338
426.555,103.39
600.405,967.694
109.233,869.09
159.324,802.604
313.187,395.684
455.69,532.342
745.008,970.042
958.753,88.5283
20.5084,53.0733
897.883,899.521
39.717,419.144
183.801,219.853
778.391,622.791
73.6379,461.489
408.978,459.937
601.827,835.533
563.327,202.232
803.227,672.56
71.322,962.551
475.164,384.509
358.235,930.854
916.851,103.244
900.896,875.604
191.772,921.405
928.678,89.655
820.926,968.395
508.799,4.72651
188.248,287.189
627.518,261.886
748.678,36.4959
721.822,350.505
872.028,285.149
552.738,675.255
957.709,624.06
637.806,432.873
8.56861,996.042
363.727,925.42
99.2851,264.624
801.024,291.057
186.029,729.702
380.712,6.95418
698.096,889.511
11.6807,886.344
176.7,639.199
148.23,925.379
675.694,870.053
275.884,547.723
155.202,828.622
222.978,112.911
452.681,860.784
545.784,461.25
856.826,909.512
386.669,956.111
174.136,187.693
247.168,360.164
917.395,627.88
367.118,615.491
517.391,378.799
501.835,694.091
17.9977,650.066
619.47,693.692
520.118,895.354
241.415,675.32
723.975,464.393
788.231,176.656
325.177,334.016
637.906,182.003
243.528,24.5755
138.114,417.663
212.269,385.282
777.828,129.663
13.1615,144.946
745.154,530.552
523.745,246.99
224.643,541.743
897.055,844.113
235.435,417.174
739.467,476.85
92.4937,463.442
941.243,880.725
640.098,266.42
214.741,278.005
448.423,458.269
302.58,586.537
875.932,514.849
971.818,653.76
644.512,984.98
798.706,389.667
515.532,322.451
636.656,740.175
864.194,533.712
584.288,99.6293
950.885,323.755
576.479,43.379
787.197,517.722
924.104,427.295
784.142,138.845
705.3,232.565
597.114,7.88008
819.102,473.045
522.729,790.92
126.805,167.241
775.899,925.511
556.908,291.431
247.962,193.564
31.6064,112.157
727.276,615.894
211.786,678.161
939.649,788.265
721.54,726.846
305.987,645.644
154.141,90.1297
784.489,859.441
322.695,381.603
867.321,141.796
854.648,390.05
932.716,981.453
557.291,708.616
906.964,114.199
0.0468777,154.927
307.763,31.6532
267.083,35.0389
647.548,478.869
713.2,587.197
267.134,434.74
314.043,573.122
80.384,468.185
663.252,864.873
327.626,985.946
246.476,194.948
127.743,101.124
584.998,60.4589
82.577,142.289
769.074,989.541
256.489,769.121
144.468,564.252
800.775,411.551
599.291,448.322
890.42,312.491
35.5193,157.555
747.231,349.562
730.677,827.615
817.747,393.928
692.488,145.373
379.874,938.963
340.321,507.617
40.0871,925.318
568.076,122.664
67.6078,337.15
112.205,324.096
106.272,256.673
888.348,907.046
668.224,487.639
355.369,558.645
800.129,390.888
716.199,547.36
740.45,446.876
374.975,558.198
840.804,67.4623
703.571,220.679
6.4256,43.8913
728.296,46.5127
969.21,296.372
169.177,36.8176
633.522,281.382
360.914,739.794
538.055,249.262
646.84,206.28
736.901,2.20922
764.925,537.03
393.097,481.124
84.3902,133.548
928,459.365
691.745,768.804
526.827,395.316
989.483,533.253
439.207,717.778
579.765,408.417
14.1502,748.942
445.235,647.672
30.324,806.149
387.466,568.379
55.4106,34.3068
774.659,792.311
36.516,539.584
329.342,429.613
20.7081,413.732
563.161,948.708
873.097,254.906
717.512,399.924
650.222,706.995
933.176,89.4297
424.774,512.941
497.847,438.924
261.883,943.081
86.5962,292.207
749.23,474.063
860.587,804.641
508.369,635.246
596.952,544.885
174.83,926.294
974.499,195.538
340.026,537.66
144.246,213.122
792.566,861.759
613.046,442.789
568.754,546.222
532.218,993.528
59.1633,30.0651
432.452,321.047
973.147,519.048
613.254,722.377
993.11,473.841
527.017,501.48
109.087,123.969
46.3652,283.917
50.2633,20.8639
479.455,390.289
558.524,623.701
603.411,351.09
485.46,216.457
793.879,54.214
762.679,326.097
47.7418,821.842
356.162,480.193
142.889,329.309
999.241,756.143
51.6852,992.352
229.984,578.702
493.831,339.071
702.672,540.197
622.988,752.935
561.06,102.443
143.224,119.584
726.144,746.635
470.674,211.604
963.092,264.553
265.818,725.771
590.649,313.56
547.613,946.811
793.753,690.502
276.12,792.995
446.645,327.805
785.346,676.628
906.508,279.178
15.6992,609.179
819.374,638.687
362.115,380.434
741.13,505.339
500.019,467.274
251.974,970.693
678.878,215.066
235.245,944.697
940.837,825.895
258.257,488.45
772.706,52.0103
178.952,48.8258
845.005,625.596
376.631,630.351
302.225,283.138
909.529,317.924
892.318,728.903
956.611,254.432
109.337,697.741
759.771,609.356
165.015,11.7453
580.048,843.894
226.811,815.294
788.59,167.648
641.188,46.8473
656.098,413.894
98.8576,835.05
462.72,943.863
460.646,839.351
574.214,762.871
122.489,483.742
80.7953,14.8069
212.645,37.4063
269.239,321.982
735.147,29.0106
931.338,900.163
40.7559,511.386
744.056,267.567
326.68,532.647
435.216,967.868
579.494,91.3142
381.762,678.351
926.364,844.482
622.214,387.011
683.833,196.428
149.882,806.322
680.17,230.677
821.129,892.815
268.084,90.3681
214.797,3.23105
119.379,146.135
903.394,160.135
657.522,647.45
427.702,984.202
180.096,862.918
952.07,759.59
954.232,333.832
437.942,880.596
178.314,60.1557
267.607,862.147
256.583,417.489
668.469,936.754
648.167,489.597
829.569,916.25
579.965,44.3661
919.481,699.344
190.501,822.875
859.479,848.023
470.325,287.181
832.225,650.421
150.099,784.295
410.011,104.331
118.126,847.953
984.927,296.44
908.109,252.535
158.587,164.692
670.024,827.056
101.446,318.191
316.653,931.014
234.441,896.618
975.38,153.923
595.963,165.882
976.798,455.442
13.9049,447.123
742.623,846.13
97.5437,892.721
630.424,507.555
997.052,748.551
355.508,981.98
44.991,263.617
234.514,203.578
428.309,904.539
30.6337,529.754
222.729,347.287
460.768,457.171
243.905,436.149
611.093,839.868
602.03,587.891
295.309,615.935
35.0138,37.932
462.065,132.558
930.653,92.4893
640.113,927.706
841.04,995.62
909.686,886.031
259.237,144.2
89.609,687.546
48.7385,120.243
217.3,271.468
467.529,678.068
728.638,711.434
114.216,339.732
551.302,716.247
927.623,846.611
332.182,962.637
884.543,794.247
95.1945,815.197
886.736,735.307
742.903,727.776
730.928,652.588
613.807,990.165
796.788,703.416
677.71,845.527
823.659,895.01
116.995,291.188
573.077,845.633
2.62258,687.294
185.365,553.925
403.541,112.988
400.536,735.723
75.6249,285.08
529.97,170.819
100.276,416.706
906.126,843.179
144.482,637.054
495.767,758.29
627.219,292.555
461.706,304.929
138.082,285.365
199.938,255.076
576.553,773.016
100.709,579.176
460.309,286.074
133.1,863.85
399.062,533.636
599.573,474.687
818.716,129.542
645.506,918.992
546.248,551.633
762.171,690.731
188.687,257.939
449.02,815.905
550.494,910.726
120.834,688.576
196.091,320.772
943.652,772.644
93.7877,44.3619
351.819,554.097
330.436,484.919
417.947,729.499
18.5558,17.5198
204.186,837.272
147.062,849.692
756.264,693.311
401.325,518.436
384.041,590.012
776.374,833.062
405.917,326.868
743.788,526.751
15.4439,939.879
847.523,959.096
712.522,941.311
3.45808,64.3416
495.408,333.894
549.261,913.355
63.3928,567.817
930.875,267.578
405.089,77.9371
117.271,161.353
771.248,518.596
679.788,155.289
108.608,456.162
988.351,514.525
783.03,732.138
41.276,798.474
672.017,888.799
757.571,384.539
830.11,761.029
448.881,325.518
94.923,998.142
238.873,158.316
565.959,169.748
425.894,971.047
247.685,543.165
132.4,18.9329
61.7606,812.189
174.222,170.368
268.351,162.572
684.893,51.3816
894.711,726.169
849.856,566.728
614.968,607.427
951.267,445.079
368.455,400.148
770.597,463.378
398.29,9.47013
621.694,964.248
179.218,47.5882
935.296,426.904
590.753,67.696
445.836,652.514
879.885,620.058
822.882,148.236
782.631,507.775
199.617,677.342
233.944,49.4732
244.069,848.912
656.9,195.336
293.991,25.3549
595.484,64.5876
488.733,993.774
74.0577,110.427
958.022,253.276
158.015,893.318
680.18,748.768
961.014,126.016
401.282,840.899
746.075,224.164
989.134,528.705
731.938,188.752
206.047,965.882
238.225,450.117
814.794,895.125
645.453,108.785
920.48,240.937
173.373,409.213
234.711,247.431
519.64,192.734
500.707,677.655
86.0517,180.886
426.423,47.0658
306.902,827.705
887.965,52.9768
51.8689,877.099
581.682,783.807
65.8506,787.729
749.69,304.075
237.846,564.484
199.2,883.299
673.269,119.679
124.236,846.642
528.892,358.948
94.0727,48.5317
551.681,594.779
726.187,637.733
775.665,152.61
684.799,82.5677
980.315,572.763
135.545,32.1839
449.862,717.227
815.991,515.713
504.956,565.681
819.788,742.802
130.165,18.9879
626.101,803.434
138.667,750.337
650.077,667.559
109.285,744.149
716.091,660.966
338.929,442.278
298.698,114.594
594.888,983.497
197.162,575.203
556.26,332.706
607.387,6.12195
49.9329,423.378
521.834,554.889
989.059,341.622
297.691,119.224
360.61,923.792
922.658,499.278
674.129,572.735
166.837,783.413
316.884,882.928
444.379,655.813
325.206,743.078
770.407,920.094
726.575,967.568
495.297,282.835
300.275,102.683
288.957,350.207
526.061,810.791
905.096,515.12
152.413,202.787
634.344,513.024
126.579,557.002
12.3013,800.708
129.737,179.138
584.121,446.622
62.0666,28.5004
102.434,387.273
771.578,872.841
307.366,498.153
840.409,802.663
780.987,140.684
905.346,69.9438
490.891,431.407
880.735,395.988
946.527,33.1482
598.775,580.872
546.172,725.354
137.874,558.473
526.062,267.611
737.611,110.183
714.233,799.678
138.684,816.667
186.951,910.262
689.509,494.317
408.414,529.918
296.98,189.401
670.602,202.326
259.345,161.494
633.734,140.08
557.481,580.261
173.228,156.257
161.133,719.4
881.611,299.007
277.873,407.673
566.618,15.4844
517.856,280.851
815.162,656.54
97.5185,2.11305
566.801,787.027
496.43,975.215
316.945,793.41
164.617,987.547
995.737,423.962
149.041,629.471
564.042,706.522
209.732,737.27
862.779,370.865
456.67,744.39
669.871,734.543
152.062,236.49
750.027,669.918
517.341,565.189
326.458,614.859
567.302,893.259
401.886,63.7327
868.474,718.831
857.143,33.0907
706.378,852.88
457.052,855.419
482.35,21.094
561.941,692.082
758.364,424.72
62.9468,215.033
169.109,732.818
949.576,321.172
969.308,699.603
991.09,486.648
264.793,317.548
101.507,832.095
210.806,503.394
895.828,79.2805
222.225,752.971
112.371,928.603
605.85,569.424
784.022,88.2007
590.518,345.963
780.283,348.881
770.682,843.23
563.915,939.791
576.048,513.491
260.963,545.356
213.094,252.053
32.0041,477.887
569.6,133.512
309.982,780.407
636.905,205.809
859.687,859.13
958.78,972.059
787.733,564.63
541.482,571.755
652.831,132
917.717,433.114
480.881,688.399
276.344,44.7959
628.191,852.391
558.287,889.154
397.747,771.381
141.207,429.751
249.267,710.807
563.263,559.249
491.214,200.168
765.058,350.901
59.2977,723.838
322.96,847.031
288.468,864.442
418.785,941.299
996.442,336.502
374.413,477.323
24.9018,650.757
522.119,653.093
503.148,80.4055
542.247,900.895
851.786,683.453
330.647,101.054
394.26,893.909
660.302,885.474
94.0773,425.361
236.375,153.375
149.199,559.335
0.405591,437.667
423.777,419.191
378.966,420.218
755.693,753.379
897.541,780.595
404.136,419.66
433.687,907.284
500.065,975.934
808.179,351.851
659.387,138.826
452.905,53.6473
32.7351,113.207
939.121,126.812
538.568,175.496
280.188,687.766
734.831,280.593
125.433,158.607
699.784,504.399
578.825,455.477
257.778,476.366
236.071,661.914
896.026,669.759
569.198,396.091
645.693,377.377
747.942,305.08
516.203,200.847
358.727,548.938
314.054,297.849
675.75,852.622
473.345,955.938
540.389,208.175
236.531,665.822
366.783,936.315
170.221,945.608
391.792,427.999
421.975,627.863
89.9137,318
297.622,659.112
714.091,943.315
36.4889,462.033
248.395,552.692
662.88,607.122
101.63,976.935
904.971,777.38
829.557,378.316
733.318,369.946
586.491,969.849
35.7674,953.274
906.164,205.989
898.882,297.956
633.988,320.857
925.819,723.902
638.857,223.441
383.013,352.948
166.755,419.502
814.982,415.15
972.194,477.862
22.2729,73.8238
454.797,927.244
851.204,284.354
305.56,584.522
654.299,892.051
554.371,690.067
845.325,460.535
896.055,744.207
758.491,530.043
65.0635,684.31
253.945,703.921
907.75,636.959
56.869,74.5054
56.4608,871.851
489.656,28.6548
349.713,511.929
102.479,804.51
439.173,953.683
88.8636,744.732
538.205,743.163
636.783,92.576
433.23,482.107
553.111,329.285
226.314,311.602
859.329,291.378
995.912,113.274
995.298,903.662
750.232,52.1674
978.167,806.693
924.018,467.823
835.348,273.731
979.752,937.826
78.2409,418.925
891.509,167.104
163.657,429.714
910.267,800.44
522.29,343.497
282.547,75.4011
672.782,508.861
387.003,532.111
800.239,382.915
645.385,795.537
286.577,395.617
847.705,264.745
202.31,771.723
732.568,37.6578
45.4541,712.32
975.484,123.695
131.244,866.993
290.799,294.901
296.707,201.067
95.3408,818.996
544.564,377.888
894.397,217.346
886.749,281.401
749.457,686.988
664.316,394.842
482.525,950.893
790.458,330.23
215.638,992.768
101.953,948.206
30.4262,147.407
660.526,5.91033
271.102,791.77
872.903,561.902
86.6714,169.61
762.968,182.012
988.606,307.532
559.9,883.004
524.878,446.649
164.405,274.335
133.637,828.721
669.177,616.163
779.615,459.635
946.393,995.253
452.404,48.346
943.459,482.83
195.753,603.984
488.74,466.855
395.754,361.644
28.757,482.426
531.254,791.725
664.438,519.86
99.2575,224.338
402.864,624.136
670.987,567.269
898.471,804.625
395.99,567.648
420.787,175.605
27.2838,367.18
170.857,479.688
415.526,114.316
962.518,611.279
718.3,451.258
78.1347,114.054
812.902,106.892
596.48,344.156
898.617,260.918
864.016,997.875
485.257,266.88
622.011,156.244
834.149,520.482
960.868,230.139
88.1301,381.656
405.744,115.414
748.836,576.601
595.102,164.362
690.917,557.619
775.641,409.217
8.87705,853.776
523.271,821.779
960.668,119.752
165.934,859.285
380.67,29.9502
857.159,865.927
296.83,479.17
22.1705,130.979
999.652,983.039
361.119,87.7818
364.695,766.862
203.196,113.53
343.464,798.297
277.892,34.3803
355.916,53.5336
443.597,364.793
907.31,966.868
186.572,867.977
86.62,352.506
727.262,467.29
382.457,584.421
333.217,679.287
63.5912,355.387
810.266,63.2429
338.426,171.385
151.025,703.121
938.247,354.221
816.651,281.711
152.518,94.5434
316.091,508.434
148.077,759.688
873.228,55.3866
726.557,59.7998
923.364,813.177
412.306,650.626
280.467,794.763
235.047,613.683
474.05,298.639
969.07,284.316
361.881,307.496
455.701,512.906
10.6171,393.948
867.127,827.268
675.659,19.6445
921.812,991.751
528.079,69.8885
751.439,401.306
125.275,477.996
461.106,48.639
291.173,873.412
699.265,571.639
668.175,934.312
185.323,142.225
232.951,154.393
426.541,594.832
461.89,882.242
107.738,472.507
276.19,974.865
299.775,951.85
994.51,221.587
943.601,522.588
291.475,695.04
923.895,416.75
173.036,385.001
465.389,464.208
258.413,164.654
35.8477,926.589
98.9663,221.171
68.8135,331.917
375.564,495.355
926.749,837.454
377.597,34.4874
309.961,653.787
9.35241,609.736
605.637,3.86199
831.323,549.238
526.45,122.798
244.277,450.345
539.549,417.313
835.346,4.93794
881.521,93.7589
169.592,917.369
20.3474,268.558
138.539,89.161
600.475,514.103
584.516,527.224
351.557,962.112
561.712,661.518
615.899,571.064
271.254,221.536
574.926,102.577
770.774,101.377
225.375,15.051
551.721,764.924
432.364,387.067
769.862,313.885
480.826,939.454
231.253,501.174
208.012,369.793
590.334,808.488
883.896,174.85
335.712,235.453
136.962,897.424
896.971,752.861
468.488,168.225
974.398,43.4146
270.803,745.172
144.791,496.178
760.223,696.513
261.102,192.586
83.5797,30.9635
506.471,564.406
970.417,737.725
65.5793,178.43
107.517,655.914
986.918,991.413
830.764,322.63
226.866,967.726
220.054,123.838
720.587,688.542
292.063,694.985
731.957,562.866
440.157,876.748
59.0435,200.379
573.261,320.145
392.965,656.84
351.109,899.437
221.246,321.526
637.161,286.825
499.956,744.678
942.739,486.873
736.092,773.503
809.503,962.958
741.229,29.5571
86.7955,461.816
718.099,378.859
156.801,450.056
941.724,596.958
326.804,0.767693
797.337,900.065
320.913,190.303
556.905,672.021
89.7392,778.152
993.547,726.9
64.9769,493.503
471.579,7.71607
980.376,207.67
781.219,789.879
170.628,522.448
819.437,257.423
984.264,537.536
636.282,141.065
987.592,578.006
738.023,314.397
578.774,535.36
214.462,899.687
725.663,771.367
571.708,815.402
549.519,565.256
542.303,614.496
58.7587,13.8811
622.212,39.1351
221.551,403.431
829.015,392.179
925.878,648.451
649.603,910.142
185.987,285.885
51.2077,173.579
863.891,789.231
487.976,442.665
324.591,702.437
342.352,50.2544
473.805,914.06
865.657,23.3231
479.315,407.959
637.819,538.074
421.84,260.03
577.209,643.391
663.461,406.224
35.5706,589.339
54.6747,685.173
499.481,240.662
971.058,550.689
414.241,834.949
339.92,902.217
277.614,664.511
604.654,619.965
714.766,78.4585
534.025,580.422
101.782,13.3406
988.382,739.6
551.415,410.222
999.63,128.624
53.6133,663.091
534.848,89.1839
252.43,589.522
774.357,751.912
830.184,745.415
302.601,244.425
580.364,642.521
146.641,857.978
307.032,751.295
477.943,21.7983
829.754,11.9682
602.221,931.535
25.3088,590.602
671.135,576.724
0.824207,670.766
705.347,54.4375
333.857,240.195
143.621,586.288
829.717,917.979
338.199,659.901
663.394,640.8
904.326,243.758
283.321,50.9667
101.735,590.354
802.262,579.678
612.152,632.015
591.647,214.373
563.55,616.955
804.975,234.686
193.679,805.799
905.452,899.026
860.237,239.309
139.221,3.85829
825.596,968.939
921.837,163.796
628.84,585.23
804.596,533.165
828.988,87.9172
584.132,930.723
678.271,386.394
510.402,290.423
18.4091,102.048
504.796,581.96
719.004,309.771
816.645,912.683
115.571,722.097
811.709,975.807
961.406,950.93
979.666,787.003
919.869,901.503
950.798,548.708
486.733,755.394
81.8735,315.721
843.312,666.005
246.445,521.583
52.3992,756.846
812.006,70.8083
858.895,316.802
652.768,577.898
626.573,469.413
490.581,742.143
191.511,302.29
717.951,152.917
253.22,697.616
939.92,173.089
599.119,890.718
721.797,85.8521
646.113,803.67
401.573,489.424
469.676,648.018
11.0069,522.075
404.864,823.013
592.883,263.759
139.814,245.651
841.657,766.387
715.065,332.238
508.53,906.575
634.528,226.481
59.4924,887.748
924.097,999.412
60.8362,523.216
890.13,782.633
609.068,536.243
586.303,10.6416
25.6669,55.9791
658.659,36.6738
578.054,63.5237
859.686,170.937
327.283,999.5
416.589,168.94
765.887,131.653
501.178,274.417
38.2287,135.705
500.898,97.7211
23.4531,424.995
97.1331,84.2894
948.211,987.263
866.922,557.279
523.506,453.226
567.921,549.173
509.205,226.58
585.846,87.2588
290.104,445.533
258.196,617.387
445.033,674.785
786.326,210.92
806.438,287.504
485.337,844.667
423.209,986.235
942.388,446.662
411.23,39.521
530.952,359.441
26.7842,397.874
916.72,550.29
851.1,484.641
99.4628,360.305
711.222,685.309
447.564,1.32573
130.842,705.76
618.712,575.875
380.544,405.038
786.796,186.983
692.542,272.133
31.6495,115.752
258.368,974.037
562.414,669.598
13.5584,93.3659
29.0395,40.3427
491.24,945.76
590.633,342.34
430.401,690.096
702.645,141.623
375.405,150.208
142.949,506.247
855.968,761.661
82.1224,236.512
166.699,868.918
423.495,859.242
141.051,455.145
974.993,399.42
429.182,537.407
69.0179,442.74
630.773,98.0574
483.083,122.013
43.8174,73.7159
464.353,474.219
763.811,166.998
615.842,139.216
317.206,758.79
645.464,173.174
520.451,727.586
409.687,687.151
596.504,833.182
546.393,737.555
288.326,521.386
136.975,717.508
58.7931,205.993
160.248,689.566
304.05,643.331
811.579,347.868
717.047,275.933
822.086,480.859
442.931,437.928
620.075,760.137
196.719,265.539
933.311,717.17
993.125,342.998
404.321,589.629
176.179,950.714
327.184,464.505
472.099,464.159
182.014,530.892
670.152,342.262
220.459,974.202
985.593,32.0382
322.07,702.641
307.971,144.156
183.5,750.902
